#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000017 CALCULE LE 15/09/2026 A 20:20:16 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,1       ,1       ,                        1,   2.0000000000000000E+00,   0.0000000000000000E+00,  -1.0000000000000000E+00,  -6.4418134271271299E+02,   0.0000000000000000E+00,   0.0000000000000000E+00, -                       , -                       , -                       
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,1       ,4       ,                        1,   2.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -6.4418134271271299E+02,   0.0000000000000000E+00,   0.0000000000000000E+00, -                       , -                       , -                       
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,2       ,2       ,                        1,   7.2500000000000000E+00,   0.0000000000000000E+00,  -1.0000000000000000E+00,  -1.0948050821468769E+03,   0.0000000000000000E+00,   0.0000000000000000E+00, -                       , -                       , -                       
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,2       ,13      ,                        1,   7.2500000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -1.0948050821468769E+03,   0.0000000000000000E+00,   0.0000000000000000E+00, -                       , -                       , -                       
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,3       ,3       ,                        1,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -3.9564029613179086E+03,  -3.3448761098533890E-05,  -6.7335917520000237E+01,  -1.3055549367196863E+02,   1.1838339497124213E+02,  -8.9225299146365990E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,3       ,4       ,                        1,   2.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -3.9564029613185558E+03,  -3.3449259601611825E-05,  -2.8890491778214925E+02,  -1.3055549367196949E+02,  -2.3785744033090165E+02,  -8.9225292456497004E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,3       ,75      ,                        1,   1.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -3.9564029613182324E+03,  -3.3449010350072861E-05,  -1.7812041765107475E+02,  -1.3055549367196906E+02,  -5.9737022679829764E+01,  -8.9225295801431503E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,4       ,4       ,                        1,   2.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -3.9564029613131906E+03,  -3.3449048172821348E-05,   3.5527642546775348E+02,  -1.3055549367197017E+02,  -2.6959258359761048E+02,  -8.9225292456476564E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,4       ,5       ,                        1,   2.7500000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -3.9564029613083512E+03,  -3.3445376799386745E-05,   2.7218805036939011E+02,  -1.3055549367196562E+02,  -3.4293405158706946E+01,  -8.9225289947819283E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,4       ,76      ,                        1,   2.3750000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -3.9564029613107714E+03,  -3.3447212486104050E-05,   3.1373223791857180E+02,  -1.3055549367196789E+02,  -1.5194299437815872E+02,  -8.9225291202147935E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,5       ,6       ,                        1,   3.0000000000000000E+00,   2.5000000000000000E-01,   0.0000000000000000E+00,   3.4500842083814908E-05,  -3.9564029614873507E+03,   2.2870054818548982E+02,  -2.4604399403243729E+01,  -6.8593288289101395E+01,   9.6847849328018697E+01
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,5       ,7       ,                        1,   3.0000000000000000E+00,   5.5000000000000004E-01,   0.0000000000000000E+00,   3.4513345865430716E-05,  -3.9564029614895608E+03,   1.9546519814715504E+02,  -2.4604399403245800E+01,  -4.9684263391483015E+00,   1.2837687377745174E+03
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,5       ,77      ,                        1,   3.0000000000000000E+00,   4.0000000000000002E-01,   0.0000000000000000E+00,   3.4507093974622816E-05,  -3.9564029614884557E+03,   2.1208287316632243E+02,  -2.4604399403244763E+01,  -3.6780857314124844E+01,   6.9030829355126809E+02
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,6       ,8       ,                        1,   3.2500000000000000E+00,   8.0000000000000004E-01,   0.0000000000000000E+00,  -3.9564029611688375E+03,  -3.5501674311060315E-05,   1.5197769596393434E+02,   3.9110804860301990E+01,   8.7327101755362690E+01,   2.2728694869489464E+03
RESU            ,EFGE_ELNO       ,   1.0000000000000000E+00,                       10,6       ,9       ,                        1,   4.7500000000000000E+00,   8.0000000000000004E-01,   0.0000000000000000E+00,  -3.9564029611689284E+03,  -3.5499839291226470E-05,  -1.4199054232951696E+01,   3.9110804860297151E+01,   1.9066108305361954E+02,   2.2728695402027715E+03
