#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000034 CALCULE LE 10/09/2026 A 01:01:07 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,NOEUD,COOR_X,COOR_Y,COOR_Z,DX,DY,DZ
RESU            ,DEPL            , 0.00000E+00,           1,9203    ,-3.65200E-02, 6.60378E-02, 1.63183E-02, 2.29671E-06,-2.69039E-06, 4.98775E-07
RESU            ,DEPL            , 0.00000E+00,           1,9204    ,-3.89783E-02, 6.39699E-02, 8.98286E-03, 2.18079E-06,-2.63535E-06, 2.49906E-07
RESU            ,DEPL            , 0.00000E+00,           1,9205    ,-1.23066E-02, 6.21923E-02, 3.80598E-02, 1.87559E-06,-3.46651E-06, 2.47134E-06
RESU            ,DEPL            , 0.00000E+00,           1,9206    ,-1.23017E-02, 5.78323E-02, 3.80614E-02, 1.68908E-06,-3.46184E-06, 2.67902E-06
RESU            ,DEPL            , 0.00000E+00,           1,9207    ,-1.19802E-02, 5.38118E-02, 3.81638E-02, 1.51763E-06,-3.47418E-06, 2.91076E-06
RESU            ,DEPL            , 0.00000E+00,           1,9208    ,-1.20687E-02, 4.91792E-02, 3.81359E-02, 1.33195E-06,-3.46700E-06, 3.16039E-06
RESU            ,DEPL            , 0.00000E+00,           1,9209    ,-1.55713E-02, 5.66441E-02, 3.68447E-02, 1.66400E-06,-3.31803E-06, 2.48667E-06
RESU            ,DEPL            , 0.00000E+00,           1,9210    , 1.47657E-02, 4.85999E-02, 3.71749E-02, 1.04914E-06,-5.11857E-06, 3.95549E-06
RESU            ,DEPL            , 0.00000E+00,           1,9211    , 1.41589E-02, 5.36028E-02, 3.74102E-02, 1.31955E-06,-5.06373E-06, 3.53989E-06
RESU            ,DEPL            , 0.00000E+00,           1,9212    , 1.69660E-02, 5.64484E-02, 3.62237E-02, 1.40456E-06,-5.29136E-06, 3.15386E-06
RESU            ,DEPL            , 0.00000E+00,           1,9213    , 1.15584E-02, 5.78456E-02, 3.82937E-02, 1.59145E-06,-4.85604E-06, 3.28728E-06
RESU            ,DEPL            , 0.00000E+00,           1,9214    , 1.16306E-02, 6.29368E-02, 3.82718E-02, 1.87179E-06,-4.85450E-06, 2.89953E-06
RESU            ,DEPL            , 0.00000E+00,           1,9215    ,-3.69295E-02, 4.97834E-02, 1.53692E-02, 1.30404E-06,-2.64144E-06, 6.24565E-07
RESU            ,DEPL            , 0.00000E+00,           1,9216    ,-3.84421E-02, 5.13098E-02, 1.10547E-02, 1.32774E-06,-2.62920E-06, 4.05181E-07
RESU            ,DEPL            , 0.00000E+00,           1,9217    ,-3.49317E-02, 4.84514E-02, 1.94879E-02, 1.31322E-06,-2.66866E-06, 8.81532E-07
RESU            ,DEPL            , 0.00000E+00,           1,9218    ,-3.53892E-02, 5.31613E-02, 1.86442E-02, 1.58711E-06,-2.68507E-06, 7.42173E-07
RESU            ,DEPL            , 0.00000E+00,           1,9219    ,-3.22684E-02, 4.63210E-02, 2.36379E-02, 1.28146E-06,-2.71431E-06, 1.22862E-06
RESU            ,DEPL            , 0.00000E+00,           1,9220    , 3.48098E-02, 4.83724E-02, 1.97048E-02,-3.78564E-07,-7.44427E-06, 1.70306E-06
RESU            ,DEPL            , 0.00000E+00,           1,9221    , 3.23398E-02, 4.61129E-02, 2.35401E-02,-2.34493E-07,-7.05592E-06, 2.31799E-06
RESU            ,DEPL            , 0.00000E+00,           1,9222    , 3.68279E-02, 4.94493E-02, 1.56111E-02,-5.56534E-07,-7.79540E-06, 1.22066E-06
RESU            ,DEPL            , 0.00000E+00,           1,9223    , 3.51054E-02, 5.26848E-02, 1.91732E-02,-1.15315E-07,-7.45058E-06, 1.37175E-06
RESU            ,DEPL            , 0.00000E+00,           1,9224    , 3.78862E-02, 5.12439E-02, 1.28311E-02,-5.71431E-07,-7.97283E-06, 8.78987E-07
RESU            ,DEPL            , 0.00000E+00,           1,9225    ,-3.66500E-02, 6.62089E-02,-1.60243E-02, 2.31307E-06,-2.69706E-06,-5.23114E-07
RESU            ,DEPL            , 0.00000E+00,           1,9226    ,-3.83701E-02, 6.67024E-02,-1.13019E-02, 2.34485E-06,-2.65749E-06,-3.48370E-07
RESU            ,DEPL            , 0.00000E+00,           1,9227    ,-3.93119E-02, 6.88740E-02,-7.38749E-03, 2.46797E-06,-2.63952E-06,-2.19782E-07
RESU            ,DEPL            , 0.00000E+00,           1,9228    ,-3.99266E-02, 6.91012E-02,-2.42183E-03, 2.48167E-06,-2.62394E-06,-8.22220E-08
RESU            ,DEPL            , 0.00000E+00,           1,9229    ,-3.90217E-02, 6.43715E-02,-8.79252E-03, 2.20920E-06,-2.64003E-06,-2.75851E-07
RESU            ,DEPL            , 0.00000E+00,           1,9230    , 2.92778E-03, 2.99217E-02,-3.98927E-02, 5.06788E-07,-4.28535E-06,-5.78719E-06
RESU            ,DEPL            , 0.00000E+00,           1,9231    , 5.44535E-03, 2.57590E-02,-3.96276E-02, 3.48975E-07,-4.41142E-06,-6.20831E-06
RESU            ,DEPL            , 0.00000E+00,           1,9232    , 1.69142E-03, 2.61663E-02,-3.99642E-02, 4.04960E-07,-4.18649E-06,-5.97906E-06
RESU            ,DEPL            , 0.00000E+00,           1,9233    ,-2.61324E-04, 2.28854E-02,-3.99991E-02, 3.31209E-07,-4.04366E-06,-6.03377E-06
RESU            ,DEPL            , 0.00000E+00,           1,9234    ,-2.79097E-03, 2.70481E-02,-3.99025E-02, 4.75016E-07,-3.92888E-06,-5.58714E-06
RESU            ,DEPL            , 0.00000E+00,           1,9235    ,-4.64234E-03, 2.02396E-02,-3.97297E-02, 3.09463E-07,-3.76658E-06,-5.77724E-06
RESU            ,DEPL            , 0.00000E+00,           1,9236    , 9.85268E-03, 2.70451E-02,-3.87676E-02, 3.13215E-07,-4.70469E-06,-6.24148E-06
RESU            ,DEPL            , 0.00000E+00,           1,9237    , 3.98087E-02, 5.17718E-02,-3.90687E-03,-7.91819E-07,-8.35209E-06,-4.05802E-07
RESU            ,DEPL            , 0.00000E+00,           1,9238    , 3.99893E-02, 5.20027E-02, 9.25931E-04,-8.00282E-07,-8.38733E-06,-5.53185E-08
RESU            ,DEPL            , 0.00000E+00,           1,9239    , 3.90064E-02, 5.14811E-02,-8.85996E-03,-7.02713E-07,-8.19226E-06,-7.89147E-07
RESU            ,DEPL            , 0.00000E+00,           1,9240    , 3.94158E-02, 5.57384E-02,-6.81121E-03,-4.19741E-07,-8.20622E-06,-5.35489E-07
RESU            ,DEPL            , 0.00000E+00,           1,9241    , 3.72092E-02, 5.03885E-02,-1.46790E-02,-5.42038E-07,-7.85668E-06,-1.31985E-06
RESU            ,DEPL            , 0.00000E+00,           1,9242    ,-1.63939E-02, 6.47089E-02, 3.64862E-02, 2.00846E-06,-3.30012E-06, 2.09583E-06
RESU            ,DEPL            , 0.00000E+00,           1,9243    ,-1.97744E-02, 6.28788E-02, 3.47703E-02, 1.96222E-06,-3.16622E-06, 1.91522E-06
RESU            ,DEPL            , 0.00000E+00,           1,9244    ,-2.02591E-02, 6.69232E-02, 3.44901E-02, 2.13582E-06,-3.16220E-06, 1.75248E-06
RESU            ,DEPL            , 0.00000E+00,           1,9245    , 1.56473E-02, 6.53014E-02, 3.68125E-02, 1.95978E-06,-5.17201E-06, 2.56411E-06
RESU            ,DEPL            , 0.00000E+00,           1,9246    , 2.22679E-02, 6.66820E-02, 3.32286E-02, 1.89190E-06,-5.78262E-06, 2.04690E-06
RESU            ,DEPL            , 0.00000E+00,           1,9247    , 1.88399E-02, 6.57276E-02, 3.52854E-02, 1.92462E-06,-5.45223E-06, 2.35228E-06
RESU            ,DEPL            , 0.00000E+00,           1,9248    , 1.76809E-02, 6.11174E-02, 3.58802E-02, 1.66197E-06,-5.34937E-06, 2.75046E-06
RESU            ,DEPL            , 0.00000E+00,           1,9249    ,-1.27639E-02, 3.73186E-02, 3.79089E-02, 9.04366E-07,-3.41389E-06, 3.82809E-06
RESU            ,DEPL            , 0.00000E+00,           1,9250    ,-1.37437E-02, 3.32973E-02, 3.75647E-02, 7.89893E-07,-3.34936E-06, 3.98247E-06
RESU            ,DEPL            , 0.00000E+00,           1,9251    ,-1.29269E-02, 2.89854E-02, 3.78536E-02, 6.57652E-07,-3.36679E-06, 4.34634E-06
RESU            ,DEPL            , 0.00000E+00,           1,9252    ,-1.28798E-02, 4.18353E-02, 3.78697E-02, 1.06257E-06,-3.42014E-06, 3.52905E-06
RESU            ,DEPL            , 0.00000E+00,           1,9253    , 1.33917E-02, 3.29937E-02, 3.76917E-02, 4.35903E-07,-4.98586E-06, 5.52936E-06
RESU            ,DEPL            , 0.00000E+00,           1,9254    , 1.36074E-02, 3.78239E-02, 3.76143E-02, 6.09679E-07,-5.02281E-06, 5.04928E-06
RESU            ,DEPL            , 0.00000E+00,           1,9255    , 1.42176E-02, 4.28210E-02, 3.73880E-02, 7.98783E-07,-5.07704E-06, 4.53052E-06
RESU            ,DEPL            , 0.00000E+00,           1,9256    , 1.31159E-02, 2.95449E-02, 3.77885E-02, 3.25135E-07,-4.93991E-06, 5.85746E-06
RESU            ,DEPL            , 0.00000E+00,           1,9257    , 3.98968E-02, 5.67644E-02, 2.87177E-03,-3.94316E-07,-8.28471E-06, 4.16832E-08
RESU            ,DEPL            , 0.00000E+00,           1,9258    , 3.96053E-02, 5.27381E-02, 5.60536E-03,-6.95066E-07,-8.29403E-06, 2.71618E-07
RESU            ,DEPL            , 0.00000E+00,           1,9259    , 3.89617E-02, 5.31129E-02, 9.05440E-03,-5.78634E-07,-8.15543E-06, 5.09396E-07
RESU            ,DEPL            , 0.00000E+00,           1,9260    , 3.88401E-02, 5.95973E-02,-9.56276E-03, 2.77454E-08,-8.04494E-06,-6.23566E-07
RESU            ,DEPL            , 0.00000E+00,           1,9261    , 3.97317E-02, 5.98879E-02,-4.62496E-03,-6.02352E-08,-8.20998E-06,-3.53618E-07
RESU            ,DEPL            , 0.00000E+00,           1,9262    , 4.00000E-02, 6.05954E-02, 1.01132E-05,-2.25791E-08,-8.25237E-06,-1.21930E-07
RESU            ,DEPL            , 0.00000E+00,           1,9263    , 3.97233E-02, 6.13308E-02, 4.69711E-03, 9.16696E-08,-8.19068E-06, 9.66646E-08
RESU            ,DEPL            , 0.00000E+00,           1,9264    , 3.99019E-02, 6.44543E-02,-2.79931E-03, 4.14841E-07,-8.20223E-06,-2.36782E-07
RESU            ,DEPL            , 0.00000E+00,           1,9265    , 3.51331E-02, 5.01346E-02,-1.91224E-02,-3.01548E-07,-7.48555E-06,-1.75741E-06
RESU            ,DEPL            , 0.00000E+00,           1,9266    , 3.65345E-02, 5.51938E-02,-1.62858E-02,-8.78838E-08,-7.67583E-06,-1.22753E-06
RESU            ,DEPL            , 0.00000E+00,           1,9267    , 3.54594E-02, 5.91562E-02,-1.85102E-02, 3.88787E-07,-7.46335E-06,-1.24223E-06
RESU            ,DEPL            , 0.00000E+00,           1,9268    , 3.74582E-02, 5.94101E-02,-1.40315E-02, 1.82638E-07,-7.79760E-06,-9.06625E-07
RESU            ,DEPL            , 0.00000E+00,           1,9269    , 3.91626E-02, 6.11008E-02, 8.14191E-03, 1.38395E-07,-8.08868E-06, 2.72733E-07
RESU            ,DEPL            , 0.00000E+00,           1,9270    , 3.70333E-02, 5.82850E-02, 1.51175E-02, 1.23895E-07,-7.72890E-06, 7.75978E-07
RESU            ,DEPL            , 0.00000E+00,           1,9271    , 3.83581E-02, 5.56307E-02, 1.13427E-02,-2.87286E-07,-7.99946E-06, 5.95785E-07
RESU            ,DEPL            , 0.00000E+00,           1,9272    , 3.83371E-02, 6.01540E-02, 1.14134E-02, 1.45011E-07,-7.94399E-06, 4.77076E-07
RESU            ,DEPL            , 0.00000E+00,           1,9273    ,-3.86837E-02, 5.60422E-02, 1.01769E-02, 1.66908E-06,-2.63954E-06, 3.30611E-07
RESU            ,DEPL            , 0.00000E+00,           1,9274    ,-3.94443E-02, 5.28588E-02, 6.64439E-03, 1.38602E-06,-2.62553E-06, 2.19553E-07
RESU            ,DEPL            , 0.00000E+00,           1,9275    ,-3.99550E-02, 5.43533E-02, 1.89762E-03, 1.47708E-06,-2.62553E-06, 5.03540E-08
RESU            ,DEPL            , 0.00000E+00,           1,9276    ,-3.36438E-02, 5.62421E-02, 2.16355E-02, 1.78961E-06,-2.72972E-06, 8.68345E-07
RESU            ,DEPL            , 0.00000E+00,           1,9277    ,-3.58954E-02, 5.75740E-02, 1.76499E-02, 1.83965E-06,-2.68651E-06, 6.33964E-07
RESU            ,DEPL            , 0.00000E+00,           1,9278    ,-3.75432E-02, 5.89529E-02, 1.38025E-02, 1.89487E-06,-2.65845E-06, 4.51090E-07
RESU            ,DEPL            , 0.00000E+00,           1,9279    ,-3.88613E-02, 6.05019E-02, 9.47616E-03, 1.96793E-06,-2.63670E-06, 2.81714E-07
RESU            ,DEPL            , 0.00000E+00,           1,9280    ,-3.62085E-02, 6.20336E-02, 1.69983E-02, 2.08472E-06,-2.68810E-06, 5.59903E-07
RESU            ,DEPL            , 0.00000E+00,           1,9281    ,-3.08673E-02, 5.43087E-02, 2.54403E-02, 1.70483E-06,-2.78908E-06, 1.16831E-06
RESU            ,DEPL            , 0.00000E+00,           1,9282    ,-3.15648E-02, 5.87214E-02, 2.45695E-02, 1.91428E-06,-2.78516E-06, 1.01992E-06
RESU            ,DEPL            , 0.00000E+00,           1,9283    ,-3.03080E-02, 5.03079E-02, 2.61042E-02, 1.51478E-06,-2.78776E-06, 1.31919E-06
RESU            ,DEPL            , 0.00000E+00,           1,9284    ,-2.78411E-02, 5.27872E-02, 2.87206E-02, 1.62891E-06,-2.86654E-06, 1.49886E-06
RESU            ,DEPL            , 0.00000E+00,           1,9285    ,-2.94343E-02, 4.47996E-02, 2.70855E-02, 1.26389E-06,-2.78205E-06, 1.58837E-06
RESU            ,DEPL            , 0.00000E+00,           1,9286    ,-3.99910E-02, 5.85717E-02, 8.46183E-04, 1.80473E-06,-2.62337E-06, 1.17143E-08
RESU            ,DEPL            , 0.00000E+00,           1,9287    ,-3.98860E-02, 5.53338E-02,-3.01742E-03, 1.56250E-06,-2.62782E-06,-1.11866E-07
RESU            ,DEPL            , 0.00000E+00,           1,9288    ,-3.92649E-02, 5.63505E-02,-7.63358E-03, 1.67199E-06,-2.63690E-06,-2.64977E-07
RESU            ,DEPL            , 0.00000E+00,           1,9289    ,-3.94520E-02, 5.21321E-02,-6.59831E-03, 1.32916E-06,-2.62694E-06,-2.47234E-07
RESU            ,DEPL            , 0.00000E+00,           1,9290    ,-3.96549E-02, 6.10592E-02, 5.24274E-03, 1.98813E-06,-2.62395E-06, 1.42702E-07
RESU            ,DEPL            , 0.00000E+00,           1,9291    ,-3.99986E-02, 6.20397E-02, 3.39253E-04, 2.04702E-06,-2.61902E-06,-5.49063E-09
RESU            ,DEPL            , 0.00000E+00,           1,9292    ,-3.91040E-02, 6.08760E-02,-8.41908E-03, 1.99183E-06,-2.63807E-06,-2.75905E-07
RESU            ,DEPL            , 0.00000E+00,           1,9293    ,-3.81865E-02, 5.76744E-02,-1.19076E-02, 1.80459E-06,-2.65390E-06,-4.15720E-07
RESU            ,DEPL            , 0.00000E+00,           1,9294    ,-3.97522E-02, 6.30476E-02,-4.44556E-03, 2.11881E-06,-2.62415E-06,-1.45798E-07
RESU            ,DEPL            , 0.00000E+00,           1,9295    ,-4.00000E-02, 6.55351E-02,-4.31375E-05, 2.26981E-06,-2.61772E-06,-1.80057E-08
RESU            ,DEPL            , 0.00000E+00,           1,9296    ,-3.02629E-02, 4.94826E-02,-2.61563E-02, 1.48102E-06,-2.79900E-06,-1.38394E-06
RESU            ,DEPL            , 0.00000E+00,           1,9297    ,-2.97304E-02, 4.47197E-02,-2.67601E-02, 1.26186E-06,-2.78648E-06,-1.59488E-06
RESU            ,DEPL            , 0.00000E+00,           1,9298    ,-2.65751E-02, 4.17210E-02,-2.98959E-02, 1.16148E-06,-2.86712E-06,-2.07567E-06
RESU            ,DEPL            , 0.00000E+00,           1,9299    ,-3.08949E-02, 5.44215E-02,-2.54068E-02, 1.71544E-06,-2.80235E-06,-1.20201E-06
RESU            ,DEPL            , 0.00000E+00,           1,9300    ,-2.78898E-02, 5.23183E-02,-2.86733E-02, 1.61158E-06,-2.87805E-06,-1.55108E-06
RESU            ,DEPL            , 0.00000E+00,           1,9301    ,-3.35024E-02, 5.62766E-02,-2.18537E-02, 1.79891E-06,-2.74498E-06,-9.16240E-07
RESU            ,DEPL            , 0.00000E+00,           1,9302    ,-3.14889E-02, 5.91123E-02,-2.46667E-02, 1.93759E-06,-2.80171E-06,-1.06108E-06
RESU            ,DEPL            , 0.00000E+00,           1,9303    ,-3.50745E-02, 5.80262E-02,-1.92296E-02, 1.88084E-06,-2.71472E-06,-7.42193E-07
RESU            ,DEPL            , 0.00000E+00,           1,9304    ,-2.52102E-02, 5.59391E-02,-3.10555E-02, 1.74113E-06,-2.97302E-06,-1.71596E-06
RESU            ,DEPL            , 0.00000E+00,           1,9305    ,-2.44416E-02, 5.10002E-02,-3.16640E-02, 1.53093E-06,-2.98267E-06,-1.94587E-06
RESU            ,DEPL            , 0.00000E+00,           1,9306    ,-2.07695E-02, 5.03878E-02,-3.41852E-02, 1.46488E-06,-3.11306E-06,-2.34717E-06
RESU            ,DEPL            , 0.00000E+00,           1,9307    ,-2.37471E-02, 4.67670E-02,-3.21881E-02, 1.35462E-06,-2.99138E-06,-2.17801E-06
RESU            ,DEPL            , 0.00000E+00,           1,9308    ,-2.30863E-02, 4.11086E-02,-3.26653E-02, 1.13473E-06,-2.99007E-06,-2.51059E-06
RESU            ,DEPL            , 0.00000E+00,           1,9309    ,-2.68105E-02, 6.04072E-02,-2.96850E-02, 1.94593E-06,-2.93788E-06,-1.45807E-06
RESU            ,DEPL            , 0.00000E+00,           1,9310    ,-2.32541E-02, 5.90892E-02,-3.25461E-02, 1.84447E-06,-3.04773E-06,-1.80855E-06
RESU            ,DEPL            , 0.00000E+00,           1,9311    ,-3.20373E-02, 6.40433E-02,-2.39502E-02, 2.16846E-06,-2.80414E-06,-9.42624E-07
RESU            ,DEPL            , 0.00000E+00,           1,9312    ,-2.92080E-02, 6.21882E-02,-2.73294E-02, 2.05227E-06,-2.87369E-06,-1.21264E-06
RESU            ,DEPL            , 0.00000E+00,           1,9313    ,-1.74571E-02, 5.28577E-02,-3.59896E-02, 1.52258E-06,-3.25004E-06,-2.56986E-06
RESU            ,DEPL            , 0.00000E+00,           1,9314    ,-1.66702E-02, 4.86245E-02,-3.63608E-02, 1.34737E-06,-3.27592E-06,-2.84584E-06
RESU            ,DEPL            , 0.00000E+00,           1,9315    ,-1.80661E-02, 5.64678E-02,-3.56878E-02, 1.67358E-06,-3.23253E-06,-2.36343E-06
RESU            ,DEPL            , 0.00000E+00,           1,9316    ,-1.38109E-02, 5.47045E-02,-3.75401E-02, 1.55725E-06,-3.40861E-06,-2.80952E-06
RESU            ,DEPL            , 0.00000E+00,           1,9317    ,-2.01465E-02, 5.89163E-02,-3.45560E-02, 1.79692E-06,-3.15843E-06,-2.08958E-06
RESU            ,DEPL            , 0.00000E+00,           1,9318    ,-1.66290E-02, 6.07631E-02,-3.63796E-02, 1.83318E-06,-3.29865E-06,-2.31396E-06
RESU            ,DEPL            , 0.00000E+00,           1,9319    ,-1.23924E-02, 4.66034E-02,-3.80319E-02, 1.22327E-06,-3.46675E-06,-3.37379E-06
RESU            ,DEPL            , 0.00000E+00,           1,9320    ,-1.59196E-02, 4.41335E-02,-3.66956E-02, 1.17025E-06,-3.29896E-06,-3.15913E-06
RESU            ,DEPL            , 0.00000E+00,           1,9321    ,-1.47692E-02, 3.97470E-02,-3.71735E-02, 1.00099E-06,-3.34115E-06,-3.54093E-06
RESU            ,DEPL            , 0.00000E+00,           1,9322    ,-1.89329E-02, 4.17680E-02,-3.52356E-02, 1.11982E-06,-3.16044E-06,-2.95554E-06
RESU            ,DEPL            , 0.00000E+00,           1,9323    ,-8.89625E-03, 4.97348E-02,-3.89982E-02, 1.31574E-06,-3.63870E-06,-3.48977E-06
RESU            ,DEPL            , 0.00000E+00,           1,9324    ,-8.09315E-03, 4.52439E-02,-3.91727E-02, 1.13351E-06,-3.68013E-06,-3.84718E-06
RESU            ,DEPL            , 0.00000E+00,           1,9325    ,-9.78260E-03, 5.39782E-02,-3.87853E-02, 1.49611E-06,-3.59546E-06,-3.16937E-06
RESU            ,DEPL            , 0.00000E+00,           1,9326    ,-5.41585E-03, 5.26187E-02,-3.96317E-02, 1.41539E-06,-3.81719E-06,-3.54844E-06
RESU            ,DEPL            , 0.00000E+00,           1,9327    ,-1.04401E-02, 5.75884E-02,-3.86135E-02, 1.65288E-06,-3.56493E-06,-2.92392E-06
RESU            ,DEPL            , 0.00000E+00,           1,9328    ,-3.61170E-03, 4.36985E-02,-3.98366E-02, 1.04178E-06,-3.92217E-06,-4.29800E-06
RESU            ,DEPL            , 0.00000E+00,           1,9329    ,-7.20551E-03, 4.05670E-02,-3.93457E-02, 9.52138E-07,-3.72440E-06,-4.24674E-06
RESU            ,DEPL            , 0.00000E+00,           1,9330    ,-6.42672E-03, 3.58016E-02,-3.94803E-02, 7.80281E-07,-3.75954E-06,-4.65874E-06
RESU            ,DEPL            , 0.00000E+00,           1,9331    ,-1.08498E-02, 3.73471E-02,-3.85004E-02, 8.75784E-07,-3.52747E-06,-4.11590E-06
RESU            ,DEPL            , 0.00000E+00,           1,9332    , 9.77797E-06, 4.68360E-02,-4.00000E-02, 1.14635E-06,-4.12834E-06,-4.26439E-06
RESU            ,DEPL            , 0.00000E+00,           1,9333    , 9.14042E-04, 4.21591E-02,-3.99896E-02, 9.52927E-07,-4.18682E-06,-4.68588E-06
RESU            ,DEPL            , 0.00000E+00,           1,9334    ,-8.65544E-04, 5.11692E-02,-3.99906E-02, 1.33493E-06,-4.07128E-06,-3.89284E-06
RESU            ,DEPL            , 0.00000E+00,           1,9335    , 3.66001E-03, 4.96299E-02,-3.98322E-02, 1.24477E-06,-4.34636E-06,-4.16314E-06
RESU            ,DEPL            , 0.00000E+00,           1,9336    ,-1.77659E-03, 5.54126E-02,-3.99605E-02, 1.52673E-06,-4.01302E-06,-3.54974E-06
RESU            ,DEPL            , 0.00000E+00,           1,9337    , 5.44591E-03, 4.05973E-02,-3.96275E-02, 8.53439E-07,-4.47033E-06,-4.98220E-06
RESU            ,DEPL            , 0.00000E+00,           1,9338    , 1.83583E-03, 3.74597E-02,-3.99578E-02, 7.70862E-07,-4.24154E-06,-5.12255E-06
RESU            ,DEPL            , 0.00000E+00,           1,9339    , 2.77040E-03, 3.31135E-02,-3.99039E-02, 6.11754E-07,-4.28977E-06,-5.52858E-06
RESU            ,DEPL            , 0.00000E+00,           1,9340    ,-1.77555E-03, 3.46753E-02,-3.99606E-02, 7.03093E-07,-4.02031E-06,-5.12376E-06
RESU            ,DEPL            , 0.00000E+00,           1,9341    ,-5.50106E-03, 3.14553E-02,-3.96199E-02, 6.33374E-07,-3.79714E-06,-5.05196E-06
RESU            ,DEPL            , 0.00000E+00,           1,9342    , 8.99989E-03, 4.37414E-02,-3.89744E-02, 9.35856E-07,-4.70819E-06,-4.73589E-06
RESU            ,DEPL            , 0.00000E+00,           1,9343    , 9.89612E-03, 3.90420E-02,-3.87565E-02, 7.31341E-07,-4.76908E-06,-5.17325E-06
RESU            ,DEPL            , 0.00000E+00,           1,9344    , 8.10015E-03, 4.84385E-02,-3.91713E-02, 1.15260E-06,-4.64058E-06,-4.31371E-06
RESU            ,DEPL            , 0.00000E+00,           1,9345    , 1.24817E-02, 4.68832E-02,-3.80027E-02, 1.01043E-06,-4.95716E-06,-4.38690E-06
RESU            ,DEPL            , 0.00000E+00,           1,9346    , 7.24103E-03, 5.27717E-02,-3.93391E-02, 1.36419E-06,-4.57462E-06,-3.94609E-06
RESU            ,DEPL            , 0.00000E+00,           1,9347    ,-2.88467E-03, 5.96878E-02,-3.98958E-02, 1.72491E-06,-3.94722E-06,-3.22252E-06
RESU            ,DEPL            , 0.00000E+00,           1,9348    , 1.67926E-03, 5.82383E-02,-3.99647E-02, 1.65206E-06,-4.20995E-06,-3.46108E-06
RESU            ,DEPL            , 0.00000E+00,           1,9349    ,-8.47282E-03, 6.06310E-02,-3.90923E-02, 1.77691E-06,-3.65951E-06,-2.88781E-06
RESU            ,DEPL            , 0.00000E+00,           1,9350    ,-5.06691E-03, 6.34567E-02,-3.96778E-02, 1.90175E-06,-3.82980E-06,-2.90777E-06
RESU            ,DEPL            , 0.00000E+00,           1,9351    ,-1.25408E-02, 6.13572E-02,-3.79833E-02, 1.82618E-06,-3.47260E-06,-2.59224E-06
RESU            ,DEPL            , 0.00000E+00,           1,9352    ,-3.45495E-02, 6.55926E-02,-2.01576E-02, 2.26610E-06,-2.74614E-06,-7.12455E-07
RESU            ,DEPL            , 0.00000E+00,           1,9353    ,-3.26517E-02, 6.86686E-02,-2.31056E-02, 2.38626E-06,-2.80746E-06,-8.33574E-07
RESU            ,DEPL            , 0.00000E+00,           1,9354    ,-3.62191E-02, 6.15837E-02,-1.69757E-02, 2.06759E-06,-2.69694E-06,-5.97580E-07
RESU            ,DEPL            , 0.00000E+00,           1,9355    ,-3.70641E-02, 5.86425E-02,-1.50418E-02, 1.89063E-06,-2.67548E-06,-5.36377E-07
RESU            ,DEPL            , 0.00000E+00,           1,9356    , 1.32492E-02, 3.75480E-02,-3.77420E-02, 5.96393E-07,-5.00971E-06,-5.26669E-06
RESU            ,DEPL            , 0.00000E+00,           1,9357    , 9.78911E-03, 3.44040E-02,-3.87837E-02, 5.60722E-07,-4.74972E-06,-5.60793E-06
RESU            ,DEPL            , 0.00000E+00,           1,9358    , 6.51387E-03, 3.27061E-02,-3.94661E-02, 5.55016E-07,-4.52334E-06,-5.70731E-06
RESU            ,DEPL            , 0.00000E+00,           1,9359    , 9.94201E-03, 3.12122E-02,-3.87448E-02, 4.47602E-07,-4.74451E-06,-5.89704E-06
RESU            ,DEPL            , 0.00000E+00,           1,9360    , 1.56234E-02, 4.91676E-02,-3.68227E-02, 1.04146E-06,-5.20191E-06,-4.05556E-06
RESU            ,DEPL            , 0.00000E+00,           1,9361    , 1.64671E-02, 4.44705E-02,-3.64532E-02, 7.89396E-07,-5.27317E-06,-4.45335E-06
RESU            ,DEPL            , 0.00000E+00,           1,9362    , 1.92689E-02, 4.22535E-02,-3.50530E-02, 5.72415E-07,-5.51461E-06,-4.49166E-06
RESU            ,DEPL            , 0.00000E+00,           1,9363    , 1.62626E-02, 3.99691E-02,-3.65449E-02, 5.98473E-07,-5.25205E-06,-4.91102E-06
RESU            ,DEPL            , 0.00000E+00,           1,9364    , 1.50126E-02, 5.47260E-02,-3.70759E-02, 1.34593E-06,-5.14502E-06,-3.59955E-06
RESU            ,DEPL            , 0.00000E+00,           1,9365    , 1.88846E-02, 5.23133E-02,-3.52615E-02, 1.09603E-06,-5.47846E-06,-3.57714E-06
RESU            ,DEPL            , 0.00000E+00,           1,9366    , 1.10360E-02, 5.62563E-02,-3.84475E-02, 1.49733E-06,-4.83546E-06,-3.61197E-06
RESU            ,DEPL            , 0.00000E+00,           1,9367    , 1.44626E-02, 5.94020E-02,-3.72939E-02, 1.61691E-06,-5.09465E-06,-3.25087E-06
RESU            ,DEPL            , 0.00000E+00,           1,9368    , 6.65846E-03, 5.74477E-02,-3.94419E-02, 1.59724E-06,-4.52676E-06,-3.57491E-06
RESU            ,DEPL            , 0.00000E+00,           1,9369    , 2.21443E-02, 5.53589E-02,-3.33111E-02, 1.13531E-06,-5.78419E-06,-3.07071E-06
