#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000035 CALCULE LE 27/08/2026 A 12:40:51 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,NOEUD,COOR_X,COOR_Y,COOR_Z,DX,DY,DZ
RESU            ,FORC_NODA       , 0.00000E+00,           1,5760    ,-6.36664E-02, 2.76797E-02,-2.88762E-02, 3.69377E-08, 4.82740E+00,-5.03673E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5761    ,-6.43079E-02, 2.93491E-02,-2.71777E-02, 1.26867E-07, 5.07739E+00,-4.70396E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5762    ,-6.66353E-02, 2.97751E-02,-2.67104E-02, 1.42876E-08, 5.16840E+00,-4.63769E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5763    ,-6.61933E-02, 3.37098E-02,-2.15325E-02,-1.94993E-07, 5.86224E+00,-3.74562E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5764    ,-6.68307E-02, 3.49303E-02,-1.94903E-02, 1.03450E-06, 5.70243E+00,-3.19122E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5765    ,-6.88841E-02, 3.52166E-02,-1.89682E-02, 1.02933E-07, 5.50469E+00,-2.96506E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5766    ,-6.71574E-02, 3.60060E-02,-1.74232E-02, 8.67726E-07, 5.45738E+00,-2.64121E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5767    ,-6.77949E-02, 3.69778E-02,-1.52525E-02,-1.36279E-06, 5.89673E+00,-2.42460E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5768    ,-1.88606E-02,-1.38609E-02, 3.75217E-02, 7.14373E-08,-2.44502E+00, 6.61395E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5769    ,-2.05622E-02,-1.22188E-02, 3.80881E-02,-2.63121E-07,-2.04966E+00, 6.37220E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5770    ,-1.71056E-02,-1.55012E-02, 3.68743E-02,-3.91610E-08,-2.76937E+00, 6.58708E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5771    ,-1.64566E-02,-1.32582E-02, 3.77389E-02, 1.07619E-08,-2.37058E+00, 6.74714E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5772    ,-1.53525E-02,-1.71097E-02, 3.61560E-02, 8.88469E-09,-3.05268E+00, 6.45013E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5773    ,-4.65830E-02,-3.98404E-02, 3.56966E-03,-8.13703E-08,-6.97085E+00, 6.23967E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5774    ,-4.59425E-02,-3.95577E-02, 5.93226E-03, 2.41125E-08,-6.92937E+00, 1.03837E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5775    ,-4.35617E-02,-3.94582E-02, 6.56152E-03, 3.19036E-09,-6.91353E+00, 1.14872E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5776    ,-4.53006E-02,-3.91347E-02, 8.27494E-03,-4.33128E-09,-6.86122E+00, 1.45030E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5777    ,-4.46620E-02,-3.85731E-02, 1.05885E-02, 4.90826E-08,-6.77614E+00, 1.85985E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5778    ,-2.25654E-02,-2.30163E-02,-3.27147E-02, 2.57351E-07,-3.95172E+00,-5.61907E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5779    ,-2.32091E-02,-2.10414E-02,-3.40185E-02,-3.81078E-07,-3.62856E+00,-5.86885E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5780    ,-2.08559E-02,-2.15738E-02,-3.36834E-02,-4.74275E-08,-3.72425E+00,-5.81423E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5781    ,-1.91279E-02,-2.01065E-02,-3.45793E-02,-5.44583E-07,-3.46504E+00,-5.95623E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5782    ,-2.42887E-02,-2.44045E-02,-3.16926E-02, 9.35507E-09,-4.18311E+00,-5.43346E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5783    ,-1.48651E-02,-3.75076E-02, 1.38990E-02,-2.96823E-09,-6.68585E+00, 2.47661E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5784    ,-1.31224E-02,-3.80790E-02, 1.22469E-02,-3.48510E-08,-6.87861E+00, 2.21102E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5785    ,-1.83654E-02,-3.61523E-02, 1.71176E-02,-5.04583E-08,-6.41536E+00, 3.03755E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5786    ,-1.65616E-02,-3.68641E-02, 1.55255E-02, 1.02894E-07,-6.53941E+00, 2.75389E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5787    ,-1.72733E-02,-3.77245E-02, 1.32990E-02, 4.89265E-07,-6.60690E+00, 2.32998E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5788    , 3.05268E-02,-2.37855E-02,-3.21597E-02,-5.67323E-07,-4.08069E+00,-5.51501E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5789    , 3.11566E-02,-2.56568E-02,-3.06876E-02,-2.01154E-07,-4.41408E+00,-5.28099E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5790    , 2.88146E-02,-2.51663E-02,-3.10911E-02, 1.14305E-07,-4.34131E+00,-5.36678E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5791    , 2.70887E-02,-2.64649E-02,-2.99935E-02,-4.83851E-07,-4.60100E+00,-5.21231E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5792    , 3.22518E-02,-2.23841E-02,-3.31505E-02,-2.30724E-08,-3.81654E+00,-5.65216E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5793    ,-5.49382E-02,-2.91971E-02, 2.73410E-02, 8.06495E-09,-5.14330E+00, 4.81515E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5794    ,-5.66838E-02,-2.79744E-02, 2.85908E-02,-2.65663E-07,-4.94854E+00, 5.05821E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5795    ,-5.31944E-02,-3.03659E-02, 2.60367E-02,-6.64258E-08,-5.34487E+00, 4.58233E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5796    ,-5.25557E-02,-2.87572E-02, 2.78033E-02,-9.60606E-08,-5.06450E+00, 4.89574E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5797    ,-5.14506E-02,-3.14745E-02, 2.46852E-02, 6.71141E-10,-5.53670E+00, 4.34182E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5798    ,-5.60601E-02,-2.62073E-02, 3.02188E-02,-4.20343E-08,-4.65285E+00, 5.36401E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5799    ,-5.84444E-02,-2.66883E-02, 2.97949E-02,-8.57375E-09,-4.75894E+00, 5.31269E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5800    ,-6.02230E-02,-2.53481E-02, 3.09430E-02, 1.78601E-07,-4.52954E+00, 5.52722E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5801    ,-6.08467E-02,-2.71602E-02, 2.93654E-02,-7.22136E-08,-4.85211E+00, 5.24543E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5802    ,-6.32314E-02,-2.76274E-02, 2.89262E-02,-1.39590E-08,-4.94474E+00, 5.17716E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5803    ,-2.40656E-02,-2.96171E-02, 2.68854E-02,-3.99356E-09,-5.27344E+00, 4.78621E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5804    ,-2.23059E-02,-3.07679E-02, 2.55605E-02,-4.23220E-08,-5.51323E+00, 4.57984E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5805    ,-1.88161E-02,-3.28894E-02, 2.27660E-02,-1.88007E-10,-5.83977E+00, 4.04177E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5806    ,-2.05514E-02,-3.18581E-02, 2.41880E-02, 1.04721E-08,-5.67990E+00, 4.31152E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5807    ,-2.29772E-02,-3.22402E-02, 2.36763E-02, 2.98375E-07,-5.72292E+00, 4.20356E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5808    , 2.53001E-03,-1.94689E-02,-3.49423E-02, 3.95505E-07,-3.45343E+00,-6.18825E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5809    , 5.11327E-03,-2.00116E-02,-3.46343E-02, 9.81224E-08,-3.57128E+00,-6.18113E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5810    , 1.96162E-04,-1.89387E-02,-3.52325E-02, 5.35581E-08,-3.20970E+00,-5.97323E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5811    , 1.99128E-03,-1.74120E-02,-3.60114E-02, 9.68739E-07,-3.01649E+00,-6.25144E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5812    ,-2.14460E-03,-1.83850E-02,-3.55245E-02,-1.00245E-06,-3.16550E+00,-6.12461E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5813    , 1.82604E-02,-3.66280E-02,-1.60744E-02, 6.44022E-07,-6.40966E+00,-2.81087E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5814    , 1.58927E-02,-3.63707E-02,-1.66486E-02,-2.13068E-08,-6.22704E+00,-2.85100E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5815    , 1.41918E-02,-3.70584E-02,-1.50558E-02, 2.40985E-07,-6.26361E+00,-2.54669E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5816    , 1.35668E-02,-3.61078E-02,-1.72113E-02,-2.55831E-08,-6.14737E+00,-2.93150E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5817    , 1.12214E-02,-3.58356E-02,-1.77710E-02, 7.31465E-08,-6.12201E+00,-3.03753E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5818    , 1.11307E-02,-2.48679E-02,-3.13303E-02,-5.84196E-08,-4.39621E+00,-5.53968E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5819    , 1.30475E-02,-2.34906E-02,-3.23758E-02,-3.15414E-07,-4.16366E+00,-5.73385E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5820    , 1.35387E-02,-2.53764E-02,-3.09199E-02,-1.32901E-06,-4.49994E+00,-5.48986E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5821    , 1.59116E-02,-2.58299E-02,-3.05420E-02,-8.80685E-08,-4.46998E+00,-5.28387E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5822    , 8.82022E-03,-2.43701E-02,-3.17190E-02, 1.10767E-06,-4.22262E+00,-5.49364E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5823    ,-8.92829E-03,-3.84021E-02, 1.11929E-02,-2.07172E-07,-6.74576E+00, 1.96452E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5824    ,-6.54627E-03,-3.82196E-02, 1.18009E-02, 1.09426E-09,-6.67909E+00, 2.06150E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5825    ,-1.13234E-02,-3.85773E-02, 1.05731E-02,-1.34765E-08,-6.89410E+00, 1.88969E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5826    ,-9.58362E-03,-3.90009E-02, 8.88413E-03,-1.28464E-08,-6.85174E+00, 1.56052E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5827    ,-1.37777E-02,-3.87413E-02, 9.95546E-03, 2.61447E-07,-6.98441E+00, 1.79521E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5828    ,-4.81294E-03,-3.86971E-02, 1.01259E-02,-1.12400E-06,-6.65456E+00, 1.74481E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5829    ,-4.17066E-03,-3.80277E-02, 1.24056E-02,-3.33813E-08,-6.64032E+00, 2.16576E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5830    ,-1.78977E-03,-3.78266E-02, 1.30056E-02, 1.43566E-08,-6.61343E+00, 2.27314E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5831    ,-3.52310E-03,-3.72246E-02, 1.46400E-02,-1.08612E-07,-6.51552E+00, 2.56215E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5832    ,-2.88040E-03,-3.62880E-02, 1.68280E-02,-3.35735E-08,-6.35965E+00, 2.94858E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5833    ,-1.47708E-02,-4.70101E-03,-3.97228E-02,-1.16222E-06,-7.83460E-01,-6.56364E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5834    ,-1.41378E-02,-7.02978E-03,-3.93774E-02,-4.64496E-08,-1.24158E+00,-6.93804E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5835    ,-1.57031E-02,-2.42120E-03,-3.99267E-02,-1.25577E-06,-3.71560E-01,-6.09014E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5836    ,-1.33550E-02,-3.05096E-03,-3.98835E-02, 1.19986E-06,-4.82382E-01,-6.44462E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5837    ,-1.63302E-02,-7.15077E-05,-3.99999E-02,-3.77738E-07,-1.10822E-02,-5.81818E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5838    ,-4.77094E-02,-2.63394E-02,-3.01037E-02,-2.65614E-07,-4.54527E+00,-5.19694E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5839    ,-5.00781E-02,-2.58601E-02,-3.05165E-02,-2.67052E-09,-4.48223E+00,-5.28974E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5840    ,-5.18069E-02,-2.71590E-02,-2.93664E-02, 2.56368E-07,-4.69565E+00,-5.07945E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5841    ,-5.24486E-02,-2.53751E-02,-3.09209E-02, 6.61396E-09,-4.39778E+00,-5.35963E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5842    ,-5.48159E-02,-2.48840E-02,-3.13175E-02,-1.19447E-08,-4.31123E+00,-5.42610E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5843    , 5.36796E-02, 3.96429E-02,-5.33263E-03,-1.69126E-07, 6.19163E+00,-8.32007E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5844    , 5.53789E-02, 3.98359E-02,-3.61945E-03,-9.01228E-08, 6.75195E+00,-6.14295E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5845    , 5.06445E-02, 3.90240E-02,-8.78224E-03,-7.52139E-07, 5.87323E+00,-1.32954E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5846    , 5.23413E-02, 3.93661E-02,-7.09319E-03, 9.64837E-07, 5.67475E+00,-1.02263E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5847    , 5.16968E-02, 3.97137E-02,-4.77711E-03,-2.20610E-06, 5.95053E+00,-7.09238E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5848    , 5.94217E-02, 3.99211E-02,-2.51070E-03, 1.99365E-08, 6.76677E+00,-4.26145E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5849    , 6.17664E-02, 3.98783E-02,-3.11727E-03,-2.82649E-09, 6.77648E+00,-5.30163E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5850    , 5.70792E-02, 3.99546E-02,-1.90453E-03, 2.91737E-08, 6.76605E+00,-3.22933E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5851    , 5.87782E-02, 3.99996E-02,-1.74993E-04,-2.90592E-08, 6.77382E+00,-3.05433E-02
RESU            ,FORC_NODA       , 0.00000E+00,           1,5852    , 5.47354E-02, 3.99793E-02,-1.28682E-03, 1.81669E-07, 6.39966E+00,-2.12484E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5853    , 6.34743E-02, 3.99758E-02,-1.39095E-03, 2.20431E-08, 6.80658E+00,-2.37616E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5854    , 6.41200E-02, 3.98263E-02,-3.72416E-03,-6.17617E-09, 6.70160E+00,-6.26357E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5855    , 6.64045E-02, 3.97650E-02,-4.32989E-03,-2.21568E-08, 7.16116E+00,-7.77512E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5856    , 6.46965E-02, 3.95407E-02,-6.04435E-03,-6.12104E-08, 6.55620E+00,-1.00272E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5857    , 6.53344E-02, 3.91193E-02,-8.34725E-03, 3.46784E-07, 6.47750E+00,-1.38376E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5858    , 5.81309E-02, 3.99417E-02, 2.15968E-03, 4.37223E-07, 6.51018E+00, 3.47180E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5859    , 6.04734E-02, 3.99698E-02, 1.55324E-03, 4.85068E-09, 6.77083E+00, 2.62726E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5860    , 6.21731E-02, 3.98653E-02, 3.28038E-03,-6.99910E-08, 6.75442E+00, 5.54675E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5861    , 6.28203E-02, 3.99888E-02, 9.48249E-04, 7.86941E-08, 6.79384E+00, 1.60016E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5862    , 6.51739E-02, 3.99986E-02, 3.39201E-04,-6.72553E-08, 6.73297E+00, 5.53062E-02
RESU            ,FORC_NODA       , 0.00000E+00,           1,5863    , 5.59831E-02, 3.99058E-02, 2.74382E-03, 6.28386E-08, 6.06935E+00, 4.18295E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5864    , 5.76784E-02, 3.97500E-02, 4.46527E-03, 4.13457E-07, 6.19686E+00, 6.95441E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5865    , 5.44042E-02, 3.99864E-02, 1.04128E-03,-2.53979E-07, 5.96544E+00, 1.52777E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5866    , 5.39517E-02, 3.98594E-02, 3.35133E-03,-5.87110E-06, 5.81085E+00, 4.94012E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5867    , 5.27039E-02, 3.99943E-02,-6.77723E-04, 1.16770E-07, 6.20400E+00,-1.04957E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5868    , 5.70454E-02, 3.94213E-02, 6.77969E-03,-3.31806E-07, 6.36705E+00, 1.09900E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5869    , 5.91932E-02, 3.95162E-02, 6.20222E-03,-7.28944E-08, 6.39100E+00, 1.00334E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5870    , 6.08889E-02, 3.92118E-02, 7.90150E-03,-3.15086E-07, 6.61177E+00, 1.33099E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5871    , 6.15219E-02, 3.96064E-02, 5.59740E-03,-1.26828E-07, 6.68767E+00, 9.44317E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5872    , 6.38688E-02, 3.96866E-02, 4.99745E-03, 1.12779E-07, 6.53084E+00, 8.22120E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5873    , 5.46867E-02, 3.93149E-02, 7.37149E-03, 4.51176E-07, 5.54011E+00, 1.05039E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5874    , 5.62015E-02, 3.89543E-02, 9.08658E-03,-8.26986E-07, 6.62272E+00, 1.54393E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5875    , 5.37758E-02, 3.95648E-02, 5.88431E-03,-4.87160E-06, 5.10748E+00, 7.41459E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5876    , 5.29319E-02, 3.91502E-02, 8.20119E-03, 8.69889E-06, 4.01538E+00, 8.17672E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5877    , 5.21969E-02, 3.97796E-02, 4.19345E-03,-1.09351E-06, 6.55368E+00, 6.75356E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5878    , 5.57301E-02, 3.83658E-02, 1.13168E-02,-5.71954E-06, 6.24448E+00, 1.84340E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5879    , 5.80889E-02, 3.85315E-02, 1.07388E-02, 7.79321E-09, 6.45072E+00, 1.79610E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5880    , 5.98600E-02, 3.80378E-02, 1.23744E-02, 8.61437E-07, 6.18213E+00, 2.01168E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5881    , 6.03313E-02, 3.86878E-02, 1.01614E-02, 2.61653E-07, 6.41536E+00, 1.68234E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5882    , 6.26600E-02, 3.88386E-02, 9.56875E-03, 1.92838E-08, 6.51100E+00, 1.60368E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5883    , 6.84692E-02, 3.99144E-02,-2.61575E-03,-2.96750E-07, 7.54471E+00,-4.99604E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5884    , 6.90457E-02, 3.96934E-02,-4.94299E-03, 1.29851E-06, 7.25396E+00,-8.99287E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5885    , 6.74871E-02, 3.99989E-02,-2.96292E-04,-3.71687E-07, 7.01086E+00,-5.74289E-02
RESU            ,FORC_NODA       , 0.00000E+00,           1,5886    , 7.01283E-02, 3.99896E-02,-9.13476E-04, 2.43378E-06, 6.66114E+00,-1.43705E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5887    , 6.68331E-02, 3.99478E-02, 2.04238E-03, 1.18512E-06, 6.70666E+00, 3.45265E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5888    , 5.39500E-02, 3.81211E-02, 1.21155E-02,-4.46724E-06, 5.76924E+00, 1.88138E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5889    , 5.58374E-02, 3.75700E-02, 1.37294E-02,-3.61221E-06, 5.23210E+00, 1.89429E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5890    , 5.20411E-02, 3.88093E-02, 9.68700E-03, 3.60737E-07, 4.49081E+00, 1.16043E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5891    , 5.03720E-02, 3.81702E-02, 1.19598E-02, 5.37356E-06, 5.34052E+00, 1.62507E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5892    , 5.21736E-02, 3.81751E-02, 1.19442E-02, 3.81557E-06, 5.54320E+00, 1.74220E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5893    , 5.22809E-02, 3.73399E-02, 1.43435E-02, 1.55878E-06, 5.35565E+00, 2.04414E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5894    , 5.11303E-02, 3.91469E-02, 8.21723E-03,-2.05638E-07, 3.56437E+00, 7.46219E-01
RESU            ,FORC_NODA       , 0.00000E+00,           1,5895    , 5.91582E-02, 3.72434E-02, 1.45921E-02,-9.20207E-07, 6.00440E+00, 2.35271E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5896    , 6.14006E-02, 3.74574E-02, 1.40335E-02,-3.79992E-08, 6.16582E+00, 2.30971E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5897    , 5.69804E-02, 3.70051E-02, 1.51863E-02, 3.82204E-07, 5.26817E+00, 2.17113E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5898    , 5.85211E-02, 3.63022E-02, 1.67973E-02,-1.13766E-06, 5.73921E+00, 2.65059E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5899    , 5.52003E-02, 3.66799E-02, 1.59558E-02, 4.44181E-06, 5.13365E+00, 2.23565E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5900    , 6.30107E-02, 3.68100E-02, 1.56533E-02,-3.18593E-07, 6.14933E+00, 2.61339E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5901    , 6.37125E-02, 3.76676E-02, 1.34592E-02,-1.60088E-07, 6.27719E+00, 2.24281E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5902    , 6.60131E-02, 3.78665E-02, 1.28889E-02,-7.65040E-09, 6.37407E+00, 2.16956E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5903    , 6.44030E-02, 3.83925E-02, 1.12258E-02, 5.00011E-07, 6.38876E+00, 1.86801E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5904    , 6.49606E-02, 3.89787E-02, 8.98126E-03,-7.29848E-07, 6.35750E+00, 1.46730E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5905    , 5.78608E-02, 3.52586E-02, 1.88900E-02, 9.26857E-07, 5.59597E+00, 2.99798E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5906    , 6.00386E-02, 3.55564E-02, 1.83233E-02, 7.11842E-08, 5.74081E+00, 2.96041E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5907    , 6.16987E-02, 3.47325E-02, 1.98408E-02, 2.22813E-06, 6.03220E+00, 3.45582E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5908    , 6.23590E-02, 3.58325E-02, 1.77773E-02,-4.93343E-09, 5.98751E+00, 2.96996E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5909    , 6.46708E-02, 3.61001E-02, 1.72274E-02, 4.62010E-08, 6.09223E+00, 2.90790E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5910    , 5.55319E-02, 3.49745E-02, 1.94110E-02, 3.46567E-08, 5.93711E+00, 3.29275E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5911    , 5.70494E-02, 3.41189E-02, 2.08782E-02, 5.69090E-07, 5.60903E+00, 3.43530E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5912    , 5.38016E-02, 3.57606E-02, 1.79215E-02, 1.84753E-06, 5.95238E+00, 2.99631E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5913    , 5.29903E-02, 3.46756E-02, 1.99400E-02, 3.29166E-06, 5.87667E+00, 3.36529E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5914    , 5.26587E-02, 3.64332E-02, 1.65112E-02,-5.93848E-06, 5.33286E+00, 2.39464E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5915    , 5.63687E-02, 3.28480E-02, 2.28256E-02, 3.49766E-08, 5.37925E+00, 3.73508E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5916    , 5.86976E-02, 3.31830E-02, 2.23358E-02, 3.63830E-07, 5.84754E+00, 3.94266E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5917    , 6.05543E-02, 3.21201E-02, 2.38391E-02,-7.38364E-07, 5.74797E+00, 4.25625E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5918    , 6.12351E-02, 3.34511E-02, 2.19322E-02, 2.78613E-06, 6.12049E+00, 4.00870E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5919    , 6.35554E-02, 3.37827E-02, 2.14180E-02,-7.65930E-07, 5.59558E+00, 3.51571E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5920    , 5.41519E-02, 3.25068E-02, 2.33090E-02,-7.80556E-07, 5.59303E+00, 3.99781E+00
RESU            ,FORC_NODA       , 0.00000E+00,           1,5921    , 5.58001E-02, 3.14672E-02, 2.46945E-02, 3.11880E-07, 5.04975E+00, 3.96290E+00
