#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000019 CALCULE LE 09/09/2026 A 10:12:07 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,VMIS
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       90,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1977715017803097E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       91,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1909862438671333E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       92,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1519727042514554E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       93,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.0821990456617987E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       94,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.9843281389537314E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       95,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.8621178161638957E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       96,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.7202807145556399E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       97,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.5643097013320792E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       98,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.4002762543738961E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                       99,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.2346098479577911E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      100,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.2339553306215528E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      101,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.0729746707687737E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      102,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   9.2336000088235363E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      103,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   7.9118166015449136E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      104,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   6.8182682639554217E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      105,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.9960962052601904E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      106,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.4734402659383118E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      107,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.2614002368684702E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      108,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.3574921016799040E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      109,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   5.7526031103632465E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      110,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   6.4341986592643037E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      111,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   7.3833718797047958E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      112,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   8.5706617526550695E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      113,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   9.9548084317282677E+07
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      114,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.1484381219005154E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      115,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.3100663825419420E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      116,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.4740745579630151E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      117,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.6340467030346087E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      118,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.7837162542628375E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      119,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   1.9172194240629122E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      120,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.0293252569422814E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      121,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1156377079989848E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      122,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1727641678890780E+08
RESU            ,SIEQ_ELNO       ,   1.0000000000000000E+00,                        1,1       ,1       ,                      123,   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,   2.1984450426654503E+08
