#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000015 CALCULE LE 08/09/2026 A 13:53:13 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,9       ,12      ,           1, 3.16667E+00, 5.05591E-02, 0.00000E+00,-1.05889E+03, 3.37643E+02, 1.83230E+03,-2.31789E+02,-1.18856E+02,-1.74290E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,9       ,45      ,           1, 3.15405E+00, 4.29914E-02, 0.00000E+00,-1.05889E+03, 3.36023E+02, 1.83396E+03,-2.31789E+02,-1.45852E+02,-1.69343E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,10      ,12      ,           1, 3.16667E+00, 5.05591E-02, 0.00000E+00,-1.20287E+03, 2.62318E+02, 1.75411E+03,-2.10405E+02,-1.34867E+02,-1.89130E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,10      ,13      ,           1, 3.19032E+00, 6.80969E-02, 0.00000E+00,-1.20287E+03, 2.65551E+02, 1.75077E+03,-2.10405E+02,-8.32738E+01,-1.96900E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,10      ,46      ,           1, 3.17849E+00, 5.93280E-02, 0.00000E+00,-1.20287E+03, 2.63934E+02, 1.75244E+03,-2.10405E+02,-1.09070E+02,-1.93015E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,11      ,13      ,           1, 3.19032E+00, 6.80969E-02, 0.00000E+00,-1.33525E+03, 1.80076E+02, 1.66352E+03,-1.90093E+02,-9.79022E+01,-2.10366E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,11      ,14      ,           1, 3.21213E+00, 8.78680E-02, 0.00000E+00,-1.33525E+03, 1.83301E+02, 1.66018E+03,-1.90093E+02,-4.89764E+01,-2.15715E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,11      ,47      ,           1, 3.20123E+00, 7.79824E-02, 0.00000E+00,-1.33525E+03, 1.81688E+02, 1.66185E+03,-1.90093E+02,-7.34393E+01,-2.13040E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,12      ,14      ,           1, 3.21213E+00, 8.78680E-02, 0.00000E+00,-1.45478E+03, 8.84739E+01, 1.56476E+03,-1.71036E+02,-6.22886E+01,-2.27889E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,12      ,15      ,           1, 3.23190E+00, 1.09682E-01, 0.00000E+00,-1.45478E+03, 9.16909E+01, 1.56141E+03,-1.71036E+02,-1.62705E+01,-2.30541E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,12      ,48      ,           1, 3.22202E+00, 9.87750E-02, 0.00000E+00,-1.45478E+03, 9.00824E+01, 1.56308E+03,-1.71036E+02,-3.92796E+01,-2.29215E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,13      ,15      ,           1, 3.23190E+00, 1.09682E-01, 0.00000E+00,-1.56030E+03,-1.15933E+01, 1.45881E+03,-1.53404E+02,-2.83454E+01,-2.41517E+02
